id;id_doi;category;discipline;count;
831;99;Unspecified;7;831;
832;99;Biochemistry, Genetics and Molecular Biology;1;832;
833;99;Social Sciences;3;833;
834;99;Psychology;5;834;
835;100;Business, Management and Accounting;187;835;
836;100;Linguistics;2;836;
837;100;Physics and Astronomy;1;837;
838;100;Philosophy;1;838;
839;100;Psychology;38;839;
840;100;Sports and Recreations;2;840;
841;100;Environmental Science;1;841;
842;100;Computer Science;10;842;
843;100;Unspecified;25;843;
844;100;Pharmacology, Toxicology and Pharmaceutical Science;1;844;
845;100;Engineering;5;845;
846;100;Medicine and Dentistry;4;846;
847;100;Design;1;847;
848;100;Arts and Humanities;8;848;
849;100;Biochemistry, Genetics and Molecular Biology;1;849;
850;100;Agricultural and Biological Sciences;2;850;
851;100;Nursing and Health Professions;4;851;
852;100;Social Sciences;60;852;
853;100;Economics, Econometrics and Finance;11;853;
854;101;Business, Management and Accounting;1;854;
855;101;Engineering;1;855;
856;101;Unspecified;1;856;
857;102;Business, Management and Accounting;70;857;
858;102;Physics and Astronomy;1;858;
859;102;Psychology;11;859;
860;102;Sports and Recreations;1;860;
861;102;Unspecified;12;861;
862;102;Engineering;2;862;
863;102;Medicine and Dentistry;2;863;
864;102;Design;1;864;
865;102;Social Sciences;23;865;
866;102;Economics, Econometrics and Finance;11;866;
867;103;Business, Management and Accounting;15;867;
868;103;Unspecified;2;868;
869;103;Social Sciences;5;869;
870;103;Computer Science;1;870;
871;103;Psychology;1;871;
872;104;Arts and Humanities;1;872;
873;105;Business, Management and Accounting;82;873;
874;105;Economics, Econometrics and Finance;4;874;
875;105;Chemical Engineering;1;875;
876;105;Unspecified;15;876;
877;105;Nursing and Health Professions;1;877;
878;105;Engineering;1;878;
879;105;Computer Science;3;879;
880;105;Arts and Humanities;2;880;
881;105;Agricultural and Biological Sciences;1;881;
882;105;Social Sciences;11;882;
883;105;Psychology;2;883;
884;106;Physics and Astronomy;1;884;
885;107;Business, Management and Accounting;44;885;
886;107;Economics, Econometrics and Finance;4;886;
887;107;Unspecified;6;887;
888;107;Design;1;888;
889;107;Computer Science;1;889;
890;107;Social Sciences;1;890;
891;107;Psychology;2;891;
892;108;Business, Management and Accounting;307;892;
893;108;Energy;1;893;
894;108;Psychology;19;894;
895;108;Decision Sciences;1;895;
896;108;Philosophy;1;896;
897;108;Computer Science;5;897;
898;108;Unspecified;42;898;
899;108;Engineering;11;899;
900;108;Design;2;900;
901;108;Arts and Humanities;2;901;
902;108;Neuroscience;1;902;
903;108;Agricultural and Biological Sciences;1;903;
904;108;Earth and Planetary Sciences;1;904;
905;108;Social Sciences;38;905;
906;108;Economics, Econometrics and Finance;14;906;
907;109;Business, Management and Accounting;461;907;
908;109;Physics and Astronomy;2;908;
909;109;Nursing and Health Professions;1;909;
910;109;Psychology;19;910;
911;109;Sports and Recreations;2;911;
912;109;Decision Sciences;2;912;
913;109;Environmental Science;4;913;
914;109;Computer Science;11;914;
915;109;Unspecified;46;915;
916;109;Biochemistry, Genetics and Molecular Biology;3;916;
917;109;Engineering;7;917;
918;109;Design;5;918;
919;109;Arts and Humanities;2;919;
920;109;Energy;2;920;
921;109;Agricultural and Biological Sciences;2;921;
922;109;Chemistry;1;922;
923;109;Earth and Planetary Sciences;1;923;
924;109;Social Sciences;57;924;
925;109;Economics, Econometrics and Finance;26;925;
926;110;Business, Management and Accounting;236;926;
927;110;Linguistics;1;927;
928;110;Psychology;4;928;
929;110;Environmental Science;2;929;
930;110;Immunology and Microbiology;1;930;
931;110;Computer Science;6;931;
932;110;Unspecified;24;932;
933;110;Economics, Econometrics and Finance;23;933;
934;110;Engineering;3;934;
935;110;Medicine and Dentistry;1;935;
936;110;Design;1;936;
937;110;Chemical Engineering;1;937;
938;110;Agricultural and Biological Sciences;3;938;
939;110;Social Sciences;50;939;
940;110;Arts and Humanities;4;940;
941;111;Business, Management and Accounting;146;941;
942;111;Materials Science;1;942;
943;111;Psychology;45;943;
944;111;Environmental Science;1;944;
945;111;Decision Sciences;1;945;
946;111;Philosophy;2;946;
947;111;Computer Science;2;947;
948;111;Unspecified;40;948;
949;111;Engineering;1;949;
950;111;Biochemistry, Genetics and Molecular Biology;2;950;
951;111;Arts and Humanities;2;951;
952;111;Nursing and Health Professions;1;952;
953;111;Social Sciences;30;953;
954;111;Economics, Econometrics and Finance;7;954;
955;112;Business, Management and Accounting;155;955;
956;112;Economics, Econometrics and Finance;9;956;
957;112;Environmental Science;9;957;
958;112;Unspecified;34;958;
959;112;Biochemistry, Genetics and Molecular Biology;1;959;
960;112;Computer Science;1;960;
961;112;Agricultural and Biological Sciences;1;961;
962;112;Earth and Planetary Sciences;1;962;
963;112;Social Sciences;18;963;
964;112;Psychology;2;964;
965;113;Business, Management and Accounting;264;965;
966;113;Nursing and Health Professions;1;966;
967;113;Psychology;3;967;
968;113;Environmental Science;2;968;
969;113;Energy;1;969;
970;113;Sports and Recreations;1;970;
971;113;Computer Science;13;971;
972;113;Unspecified;67;972;
973;113;Engineering;25;973;
974;113;Design;7;974;
975;113;Arts and Humanities;2;975;
976;113;Chemistry;1;976;
977;113;Earth and Planetary Sciences;2;977;
978;113;Social Sciences;13;978;
979;113;Economics, Econometrics and Finance;38;979;
980;114;Business, Management and Accounting;109;980;
981;114;Psychology;2;981;
982;114;Sports and Recreations;1;982;
983;114;Decision Sciences;2;983;
984;114;Environmental Science;1;984;
985;114;Unspecified;7;985;
986;114;Engineering;1;986;
987;114;Design;1;987;
988;114;Computer Science;2;988;
989;114;Arts and Humanities;4;989;
990;114;Social Sciences;10;990;
991;114;Economics, Econometrics and Finance;9;991;
992;115;Business, Management and Accounting;20;992;
993;115;Social Sciences;1;993;
994;115;Unspecified;2;994;
995;115;Economics, Econometrics and Finance;1;995;
996;116;Business, Management and Accounting;179;996;
997;116;Materials Science;1;997;
998;116;Physics and Astronomy;1;998;
999;116;Psychology;10;999;
1000;116;Environmental Science;1;1000;
1001;116;Decision Sciences;1;1001;
1002;116;Computer Science;2;1002;
1003;116;Unspecified;18;1003;
1004;116;Engineering;1;1004;
1005;116;Design;2;1005;
1006;116;Arts and Humanities;6;1006;
1007;116;Agricultural and Biological Sciences;1;1007;
1008;116;Social Sciences;43;1008;
1009;116;Economics, Econometrics and Finance;9;1009;
1010;117;Business, Management and Accounting;103;1010;
1011;117;Psychology;7;1011;
1012;117;Environmental Science;1;1012;
1014;117;Philosophy;1;1014;
1015;117;Computer Science;3;1015;
1016;117;Unspecified;10;1016;
1017;117;Engineering;3;1017;
1018;117;Medicine and Dentistry;1;1018;
1019;117;Design;2;1019;
1020;117;Arts and Humanities;2;1020;
1021;117;Social Sciences;20;1021;
1022;117;Economics, Econometrics and Finance;3;1022;
1023;118;Business, Management and Accounting;69;1023;
1024;118;Economics, Econometrics and Finance;3;1024;
1025;118;Philosophy;2;1025;
1026;118;Unspecified;20;1026;
1027;118;Engineering;4;1027;
1028;118;Biochemistry, Genetics and Molecular Biology;1;1028;
1029;118;Arts and Humanities;2;1029;
1030;118;Social Sciences;16;1030;
1031;118;Psychology;31;1031;
1032;119;Business, Management and Accounting;11;1032;
1033;119;Social Sciences;1;1033;
1034;119;Unspecified;6;1034;
1036;120;Unspecified;11;1036;
1037;120;Social Sciences;2;1037;
1038;120;Economics, Econometrics and Finance;1;1038;
1039;120;Psychology;4;1039;
1040;121;Business, Management and Accounting;34;1040;
1041;121;Economics, Econometrics and Finance;1;1041;
1042;121;Philosophy;1;1042;
1043;121;Unspecified;10;1043;
1044;121;Social Sciences;9;1044;
1045;121;Psychology;10;1045;
1046;122;Business, Management and Accounting;5;1046;
1048;122;Unspecified;1;1048;
1049;123;Business, Management and Accounting;30;1049;
1050;123;Mathematics;1;1050;
1051;123;Social Sciences;2;1051;
1052;123;Unspecified;11;1052;
1054;124;Business, Management and Accounting;51;1054;
1055;124;Economics, Econometrics and Finance;1;1055;
1056;124;Unspecified;11;1056;
1057;124;Medicine and Dentistry;1;1057;
1058;124;Biochemistry, Genetics and Molecular Biology;2;1058;
1059;124;Arts and Humanities;3;1059;
1060;124;Neuroscience;1;1060;
1061;124;Agricultural and Biological Sciences;2;1061;
1062;124;Social Sciences;9;1062;
1063;124;Psychology;14;1063;
1064;125;Unspecified;1;1064;
1065;126;Business, Management and Accounting;147;1065;
1066;126;Psychology;8;1066;
1067;126;Decision Sciences;3;1067;
1068;126;Unspecified;28;1068;
1069;126;Engineering;11;1069;
1070;126;Computer Science;21;1070;
1071;126;Arts and Humanities;1;1071;
1072;126;Mathematics;5;1072;
1073;126;Agricultural and Biological Sciences;2;1073;
1075;126;Social Sciences;24;1075;
1076;126;Economics, Econometrics and Finance;13;1076;
1077;127;Business, Management and Accounting;86;1077;
1078;127;Economics, Econometrics and Finance;4;1078;
1079;127;Unspecified;10;1079;
1080;127;Engineering;3;1080;
1081;127;Computer Science;3;1081;
1082;127;Arts and Humanities;2;1082;
1083;127;Neuroscience;1;1083;
1084;127;Agricultural and Biological Sciences;1;1084;
1085;127;Social Sciences;13;1085;
1086;127;Psychology;22;1086;
1087;128;Business, Management and Accounting;4;1087;
1088;128;Social Sciences;2;1088;
1090;128;Psychology;4;1090;
1091;129;Business, Management and Accounting;33;1091;
1092;129;Economics, Econometrics and Finance;3;1092;
1093;129;Unspecified;7;1093;
1094;129;Computer Science;1;1094;
1095;129;Agricultural and Biological Sciences;2;1095;
1096;129;Social Sciences;8;1096;
1097;129;Psychology;10;1097;
1098;130;Business, Management and Accounting;139;1098;
1099;130;Psychology;118;1099;
1100;130;Sports and Recreations;2;1100;
1101;130;Philosophy;1;1101;
1102;130;Computer Science;2;1102;
1103;130;Unspecified;20;1103;
1104;130;Engineering;3;1104;
1105;130;Medicine and Dentistry;2;1105;
1106;130;Biochemistry, Genetics and Molecular Biology;2;1106;
1107;130;Arts and Humanities;2;1107;
1111;130;Social Sciences;26;1111;
1112;130;Economics, Econometrics and Finance;6;1112;
1114;131;Philosophy;3;1114;
1115;131;Physics and Astronomy;2;1115;
1116;131;Energy;1;1116;
1122;131;Unspecified;49;1122;
1125;131;Medicine and Dentistry;9;1125;
1126;131;Arts and Humanities;11;1126;
1127;131;Nursing and Health Professions;8;1127;
1131;131;Social Sciences;87;1131;
1132;131;Economics, Econometrics and Finance;26;1132;
1134;133;Physics and Astronomy;1;1134;
1137;133;Unspecified;21;1137;
1141;133;Computer Science;2;1141;
1142;133;Arts and Humanities;4;1142;
1143;133;Social Sciences;24;1143;
1144;133;Economics, Econometrics and Finance;4;1144;
1145;134;Business, Management and Accounting;86;1145;
1146;134;Economics, Econometrics and Finance;1;1146;
1147;134;Unspecified;11;1147;
1148;134;Nursing and Health Professions;1;1148;
1149;134;Engineering;6;1149;
1150;134;Computer Science;4;1150;
1151;134;Agricultural and Biological Sciences;1;1151;
1152;134;Social Sciences;15;1152;
1158;136;Unspecified;6;1158;
1159;136;Economics, Econometrics and Finance;2;1159;
1161;137;Arts and Humanities;1;1161;
1162;138;Business, Management and Accounting;87;1162;
1164;138;Philosophy;1;1164;
1165;138;Unspecified;26;1165;
1166;138;Medicine and Dentistry;1;1166;
1168;138;Computer Science;2;1168;
1173;139;Business, Management and Accounting;13;1173;
1175;139;Social Sciences;2;1175;
1176;139;Economics, Econometrics and Finance;1;1176;
1178;140;Business, Management and Accounting;41;1178;
1180;140;Unspecified;11;1180;
1182;140;Social Sciences;4;1182;
1183;140;Computer Science;1;1183;
1185;141;Economics, Econometrics and Finance;6;1185;
1187;141;Engineering;1;1187;
1189;141;Social Sciences;21;1189;
1190;141;Psychology;4;1190;
1191;142;Business, Management and Accounting;70;1191;
1193;142;Environmental Science;1;1193;
1194;142;Decision Sciences;1;1194;
1195;142;Philosophy;1;1195;
1199;142;Social Sciences;9;1199;
1205;143;Computer Science;3;1205;
1208;143;Social Sciences;4;1208;
1210;144;Business, Management and Accounting;151;1210;
1211;144;Psychology;5;1211;
1216;144;Unspecified;18;1216;
1218;144;Medicine and Dentistry;1;1218;
1219;144;Arts and Humanities;3;1219;
1220;144;Agricultural and Biological Sciences;1;1220;
1221;144;Social Sciences;26;1221;
1222;144;Economics, Econometrics and Finance;5;1222;
1224;145;Physics and Astronomy;1;1224;
1225;146;Business, Management and Accounting;9;1225;
1226;146;Psychology;1;1226;
1227;146;Unspecified;1;1227;
1228;146;Engineering;2;1228;
1229;146;Nursing and Health Professions;1;1229;
1230;146;Social Sciences;3;1230;
1231;147;Business, Management and Accounting;131;1231;
1232;147;Economics, Econometrics and Finance;8;1232;
1233;147;Unspecified;11;1233;
1234;147;Engineering;2;1234;
1235;147;Computer Science;1;1235;
1236;147;Arts and Humanities;3;1236;
1237;147;Agricultural and Biological Sciences;1;1237;
1238;147;Social Sciences;20;1238;
1240;148;Business, Management and Accounting;135;1240;
1242;148;Environmental Science;1;1242;
1243;148;Immunology and Microbiology;1;1243;
1244;148;Computer Science;7;1244;
1245;148;Unspecified;23;1245;
1246;148;Economics, Econometrics and Finance;4;1246;
1247;148;Engineering;5;1247;
1248;148;Design;2;1248;
1249;148;Chemical Engineering;1;1249;
1251;148;Agricultural and Biological Sciences;2;1251;
1253;148;Arts and Humanities;2;1253;
1257;149;Engineering;2;1257;
1258;149;Biochemistry, Genetics and Molecular Biology;1;1258;
1260;149;Psychology;4;1260;
1261;150;Unspecified;1;1261;
1263;151;Economics, Econometrics and Finance;1;1263;
1264;151;Unspecified;9;1264;
1266;151;Social Sciences;2;1266;
1268;152;Business, Management and Accounting;4;1268;
1269;152;Unspecified;4;1269;
1273;153;Economics, Econometrics and Finance;2;1273;
1276;154;Unspecified;10;1276;
1280;155;Social Sciences;2;1280;
1281;155;Unspecified;11;1281;
1282;155;Psychology;4;1282;
1285;156;Unspecified;2;1285;
1292;158;Unspecified;6;1292;
1293;158;Psychology;1;1293;
1294;158;Computer Science;1;1294;
1296;159;Business, Management and Accounting;8;1296;
1297;159;Economics, Econometrics and Finance;2;1297;
1298;159;Unspecified;4;1298;
1299;159;Computer Science;1;1299;
1300;159;Social Sciences;1;1300;
1301;159;Psychology;1;1301;
1302;160;Business, Management and Accounting;4;1302;
1303;160;Social Sciences;2;1303;
1304;160;Unspecified;5;1304;
1305;161;Business, Management and Accounting;16;1305;
1306;161;Social Sciences;2;1306;
1307;161;Unspecified;8;1307;
1308;162;Business, Management and Accounting;5;1308;
1309;162;Psychology;1;1309;
1310;162;Unspecified;3;1310;
1311;163;Business, Management and Accounting;14;1311;
1312;163;Linguistics;1;1312;
1313;163;Psychology;5;1313;
1314;163;Unspecified;11;1314;
1315;163;Engineering;1;1315;
1316;163;Computer Science;1;1316;
1317;163;Social Sciences;3;1317;
1318;164;Business, Management and Accounting;10;1318;
1320;164;Social Sciences;3;1320;
1321;164;Unspecified;9;1321;
1327;166;Unspecified;9;1327;
1329;166;Computer Science;2;1329;
1331;166;Social Sciences;1;1331;
1332;166;Psychology;2;1332;
1333;167;Business, Management and Accounting;22;1333;
1334;167;Psychology;1;1334;
1335;167;Unspecified;4;1335;
1336;167;Economics, Econometrics and Finance;1;1336;
1337;168;Business, Management and Accounting;26;1337;
1338;168;Economics, Econometrics and Finance;3;1338;
1339;168;Unspecified;10;1339;
1340;168;Biochemistry, Genetics and Molecular Biology;1;1340;
1341;168;Neuroscience;1;1341;
1342;168;Social Sciences;4;1342;
1343;168;Psychology;3;1343;
1344;169;Business, Management and Accounting;561;1344;
1347;169;Philosophy;4;1347;
1348;169;Psychology;13;1348;
1349;169;Sports and Recreations;1;1349;
1351;169;Environmental Science;6;1351;
1352;169;Computer Science;9;1352;
1353;169;Unspecified;79;1353;
1354;169;Linguistics;1;1354;
1355;169;Engineering;12;1355;
1356;169;Medicine and Dentistry;3;1356;
1357;169;Design;3;1357;
1358;169;Arts and Humanities;8;1358;
1359;169;Neuroscience;1;1359;
1360;169;Agricultural and Biological Sciences;1;1360;
1361;169;Earth and Planetary Sciences;1;1361;
1362;169;Social Sciences;148;1362;
1363;169;Economics, Econometrics and Finance;39;1363;
1364;170;Business, Management and Accounting;160;1364;
1365;170;Economics, Econometrics and Finance;6;1365;
1366;170;Unspecified;26;1366;
1367;170;Nursing and Health Professions;7;1367;
1368;170;Engineering;6;1368;
1369;170;Medicine and Dentistry;4;1369;
1370;170;Computer Science;4;1370;
1371;170;Arts and Humanities;2;1371;
1372;170;Agricultural and Biological Sciences;1;1372;
1373;170;Social Sciences;39;1373;
1374;170;Psychology;36;1374;
1375;171;Business, Management and Accounting;97;1375;
